,Fecha,Rango_edad,Casos,Hospitalizados,Ingresos_uci,Fallecidos,Casos nuevos14,Casos nuevos7,Casos nuevos,Población,IA 7 días,IA 14 días
4070,2021-05-26,20 a 29,3653,77,6,0,81.0,53.0,8,50505,104.94010494010493,160.38016038016036
4071,2021-05-26,30 a 39,3965,187,19,1,62.0,32.0,9,70473,45.40746101343777,87.97695571353569
4072,2021-05-26,40 a 49,5187,433,51,2,86.0,38.0,10,97769,38.86712557150017,87.9624420828688
4073,2021-05-26,50 a 59,4672,638,93,16,69.0,38.0,3,89964,42.23911786936997,76.69734560490863
4074,2021-05-26,60 a 69,3425,707,145,35,38.0,13.0,3,77345,16.80780916672054,49.13051910272157
4075,2021-05-26,70 a 79,2313,795,162,105,10.0,3.0,0,53066,5.653337353484341,18.8444578449478
4076,2021-05-26,Mayor de 80,2657,1232,28,409,12.0,8.0,4,41042,19.492227474294626,29.238341211441938
4077,2021-05-27,0 a 9,2170,37,3,0,52.0,32.0,6,46913,68.211369982734,110.84347622194275
4078,2021-05-27,10 a 19,3259,24,1,0,70.0,45.0,6,55828,80.60471448018916,125.38511141362758
4079,2021-05-27,20 a 29,3657,77,6,0,80.0,54.0,4,50505,106.92010692010692,158.4001584001584
4080,2021-05-27,30 a 39,3969,187,19,1,62.0,32.0,4,70473,45.40746101343777,87.97695571353569
4081,2021-05-27,40 a 49,5199,434,51,2,91.0,42.0,12,97769,42.958401947447555,93.07653755280305
4082,2021-05-27,50 a 59,4681,638,94,16,71.0,43.0,9,89964,47.79689653639233,78.92045707171758
4083,2021-05-27,60 a 69,3426,707,146,35,36.0,12.0,1,77345,15.514900769280496,46.54470230784149
4084,2021-05-27,70 a 79,2313,795,162,105,6.0,3.0,0,53066,5.653337353484341,11.306674706968682
4085,2021-05-27,Mayor de 80,2658,1232,28,409,11.0,7.0,1,41042,17.055699040007795,26.801812777155114
4086,2021-05-28,0 a 9,2170,37,3,0,51.0,23.0,0,46913,49.026922175090064,108.71187090998231
4087,2021-05-28,10 a 19,3261,24,1,0,69.0,41.0,2,55828,73.439850970839,123.59389553629003
4088,2021-05-28,20 a 29,3659,77,6,0,80.0,42.0,2,50505,83.16008316008316,158.4001584001584
4089,2021-05-28,30 a 39,3974,187,19,1,64.0,32.0,5,70473,45.40746101343777,90.81492202687554
4090,2021-05-28,40 a 49,5200,434,51,2,88.0,38.0,1,97769,38.86712557150017,90.0080802708425
4091,2021-05-28,50 a 59,4683,638,94,16,69.0,36.0,2,89964,40.016006402561025,76.69734560490863
4092,2021-05-28,60 a 69,3429,708,146,35,36.0,13.0,3,77345,16.80780916672054,46.54470230784149
4093,2021-05-28,70 a 79,2315,795,162,105,8.0,4.0,2,53066,7.537783137979121,15.075566275958241
4094,2021-05-28,Mayor de 80,2660,1232,28,409,13.0,9.0,2,41042,21.928755908581454,31.674869645728766
4095,2021-05-29,0 a 9,2172,37,3,0,49.0,22.0,2,46913,46.89531686312962,104.44866028606144
4096,2021-05-29,10 a 19,3266,24,1,0,71.0,43.0,5,55828,77.02228272551407,127.1763272909651
4097,2021-05-29,20 a 29,3661,77,6,0,78.0,36.0,2,50505,71.28007128007127,154.44015444015443
4098,2021-05-29,30 a 39,3981,187,19,1,66.0,36.0,7,70473,51.08339364011749,93.6528883402154
4099,2021-05-29,40 a 49,5208,434,51,2,91.0,44.0,8,97769,45.00404013542125,93.07653755280305
4100,2021-05-29,50 a 59,4688,639,94,16,72.0,38.0,5,89964,42.23911786936997,80.03201280512205
4101,2021-05-29,60 a 69,3432,708,146,35,35.0,15.0,3,77345,19.39362596160062,45.251793910401446
4102,2021-05-29,70 a 79,2317,795,162,105,10.0,6.0,2,53066,11.306674706968682,18.8444578449478
4103,2021-05-29,Mayor de 80,2660,1232,28,409,12.0,7.0,0,41042,17.055699040007795,29.238341211441938
4104,2021-05-30,0 a 9,2176,37,3,0,49.0,25.0,4,46913,53.290132799010934,104.44866028606144
4105,2021-05-30,10 a 19,3269,24,1,0,67.0,39.0,3,55828,69.85741921616393,120.01146378161496
4106,2021-05-30,20 a 29,3666,77,6,0,79.0,33.0,5,50505,65.34006534006534,156.42015642015642
4107,2021-05-30,30 a 39,3990,187,19,1,73.0,43.0,9,70473,61.01627573680701,103.58577043690491
4108,2021-05-30,40 a 49,5213,435,51,2,94.0,46.0,5,97769,47.04967832339494,96.14499483476358
4109,2021-05-30,50 a 59,4695,639,94,16,76.0,42.0,7,89964,46.68534080298787,84.47823573873994
4110,2021-05-30,60 a 69,3435,709,146,35,35.0,16.0,3,77345,20.68653435904066,45.251793910401446
4111,2021-05-30,70 a 79,2318,796,162,106,10.0,6.0,1,53066,11.306674706968682,18.8444578449478
4112,2021-05-30,Mayor de 80,2660,1232,28,409,12.0,7.0,0,41042,17.055699040007795,29.238341211441938
4113,2021-05-31,0 a 9,2177,37,3,0,48.0,21.0,1,46913,44.76371155116919,102.317054974101
4114,2021-05-31,10 a 19,3271,24,1,0,66.0,31.0,2,55828,55.52769219746364,118.22024790427743
4115,2021-05-31,20 a 29,3673,77,6,0,79.0,32.0,7,50505,63.36006336006336,156.42015642015642
4116,2021-05-31,30 a 39,3994,187,19,1,73.0,42.0,4,70473,59.59729258013707,103.58577043690491
4117,2021-05-31,40 a 49,5221,437,51,2,91.0,50.0,8,97769,51.14095469934233,93.07653755280305
4118,2021-05-31,50 a 59,4703,641,94,16,77.0,41.0,8,89964,45.57378506958339,85.58979147214441
4119,2021-05-31,60 a 69,3437,709,146,35,31.0,17.0,2,77345,21.979442756480704,40.08016032064128
4120,2021-05-31,70 a 79,2318,796,162,106,10.0,5.0,0,53066,9.4222289224739,18.8444578449478
4121,2021-05-31,Mayor de 80,2660,1232,28,409,12.0,7.0,0,41042,17.055699040007795,29.238341211441938
4122,2021-06-01,0 a 9,2179,38,3,0,44.0,19.0,2,46913,40.50050092724831,93.79063372625924
4123,2021-06-01,10 a 19,3277,24,1,0,70.0,32.0,6,55828,57.31890807480118,125.38511141362758
4124,2021-06-01,20 a 29,3683,77,6,0,86.0,38.0,10,50505,75.24007524007524,170.28017028017027
4125,2021-06-01,30 a 39,4004,187,19,1,74.0,48.0,10,70473,68.11119152015665,105.00475359357483
4126,2021-06-01,40 a 49,5232,437,51,2,90.0,55.0,11,97769,56.25505016927656,92.05371845881618
4127,2021-06-01,50 a 59,4709,643,94,16,79.0,40.0,6,89964,44.462229336178915,87.81290293895336
4128,2021-06-01,60 a 69,3442,710,146,35,34.0,20.0,5,77345,25.858167948800826,43.95888551296141
4129,2021-06-01,70 a 79,2319,796,162,106,10.0,6.0,1,53066,11.306674706968682,18.8444578449478
4130,2021-06-01,Mayor de 80,2661,1232,28,409,13.0,8.0,1,41042,19.492227474294626,31.674869645728766
4131,2021-06-02,0 a 9,2179,38,3,0,43.0,15.0,0,46913,31.97407967940656,91.65902841429882
4132,2021-06-02,10 a 19,3277,24,1,0,68.0,24.0,0,55828,42.98918105610088,121.80267965895248
4133,2021-06-02,20 a 29,3689,77,6,0,89.0,36.0,6,50505,71.28007128007127,176.2201762201762
4134,2021-06-02,30 a 39,4012,187,19,1,79.0,47.0,8,70473,66.69220836348673,112.0996693769245
4135,2021-06-02,40 a 49,5237,438,51,2,88.0,50.0,5,97769,51.14095469934233,90.0080802708425
4136,2021-06-02,50 a 59,4713,643,95,16,79.0,41.0,4,89964,45.57378506958339,87.81290293895336
4137,2021-06-02,60 a 69,3442,711,146,35,30.0,17.0,0,77345,21.979442756480704,38.78725192320124
4138,2021-06-02,70 a 79,2319,797,162,106,9.0,6.0,0,53066,11.306674706968682,16.96001206045302
4139,2021-06-02,Mayor de 80,2661,1232,28,409,12.0,4.0,0,41042,9.746113737147313,29.238341211441938
4140,2021-06-03,0 a 9,2185,38,3,0,47.0,15.0,6,46913,31.97407967940656,100.18544966214056
4141,2021-06-03,10 a 19,3282,24,1,0,68.0,23.0,5,55828,41.19796517876335,121.80267965895248
4142,2021-06-03,20 a 29,3695,77,6,0,92.0,38.0,6,50505,75.24007524007524,182.16018216018216
4143,2021-06-03,30 a 39,4020,188,20,1,83.0,51.0,8,70473,72.36814099016645,117.7756020036042
4144,2021-06-03,40 a 49,5244,438,52,2,87.0,45.0,7,97769,46.02685922940809,88.98526117685564
4145,2021-06-03,50 a 59,4715,645,95,16,77.0,34.0,2,89964,37.79289493575208,85.58979147214441
4146,2021-06-03,60 a 69,3445,711,146,35,31.0,19.0,3,77345,24.565259551360786,40.08016032064128
4147,2021-06-03,70 a 79,2319,797,162,106,9.0,6.0,0,53066,11.306674706968682,16.96001206045302
4148,2021-06-03,Mayor de 80,2662,1232,28,409,11.0,4.0,1,41042,9.746113737147313,26.801812777155114
4149,2021-06-04,0 a 9,2186,38,3,0,39.0,16.0,1,46913,34.105684991367,83.13260716645706
4150,2021-06-04,10 a 19,3288,24,1,0,68.0,27.0,6,55828,48.36282868811349,121.80267965895248
4151,2021-06-04,20 a 29,3705,79,6,0,88.0,46.0,10,50505,91.08009108009108,174.24017424017424
4152,2021-06-04,30 a 39,4025,190,20,1,83.0,51.0,5,70473,72.36814099016645,117.7756020036042
4153,2021-06-04,40 a 49,5249,439,52,2,87.0,49.0,5,97769,50.11813560535548,88.98526117685564
4154,2021-06-04,50 a 59,4719,645,95,16,72.0,36.0,4,89964,40.016006402561025,80.03201280512205
4155,2021-06-04,60 a 69,3447,711,146,35,31.0,18.0,2,77345,23.272351153920745,40.08016032064128
4156,2021-06-04,70 a 79,2319,798,162,106,8.0,4.0,0,53066,7.537783137979121,15.075566275958241
4157,2021-06-04,Mayor de 80,2662,1232,28,409,11.0,2.0,0,41042,4.873056868573657,26.801812777155114
4158,2021-06-05,0 a 9,2190,38,3,0,40.0,18.0,4,46913,38.368895615287876,85.2642124784175
4159,2021-06-05,10 a 19,3289,24,1,0,66.0,23.0,1,55828,41.19796517876335,118.22024790427743
4160,2021-06-05,20 a 29,3710,79,6,0,85.0,49.0,5,50505,97.02009702009701,168.30016830016828
4161,2021-06-05,30 a 39,4026,190,21,1,81.0,45.0,1,70473,63.854242050146865,114.93763569026436
4162,2021-06-05,40 a 49,5256,439,52,2,92.0,48.0,7,97769,49.09531651136863,94.09935664678989
4163,2021-06-05,50 a 59,4726,645,95,16,76.0,38.0,7,89964,42.23911786936997,84.47823573873994
4164,2021-06-05,60 a 69,3449,712,146,35,32.0,17.0,2,77345,21.979442756480704,41.37306871808132
4165,2021-06-05,70 a 79,2319,798,162,106,8.0,2.0,0,53066,3.7688915689895603,15.075566275958241
4166,2021-06-05,Mayor de 80,2663,1234,28,409,10.0,3.0,1,41042,7.3095853028604845,24.365284342868282
4167,2021-06-06,0 a 9,2190,38,3,0,39.0,14.0,0,46913,29.842474367446126,83.13260716645706
4168,2021-06-06,10 a 19,3289,24,1,0,59.0,20.0,0,55828,35.824317546750734,105.68173676291465
4169,2021-06-06,20 a 29,3714,79,6,0,81.0,48.0,4,50505,95.04009504009504,160.38016038016036
4170,2021-06-06,30 a 39,4026,190,21,1,79.0,36.0,0,70473,51.08339364011749,112.0996693769245
4171,2021-06-06,40 a 49,5259,439,52,2,92.0,46.0,3,97769,47.04967832339494,94.09935664678989
4172,2021-06-06,50 a 59,4727,647,96,16,74.0,32.0,1,89964,35.56978346894313,82.255124271931
4173,2021-06-06,60 a 69,3449,712,146,35,30.0,14.0,0,77345,18.10071756416058,38.78725192320124
4174,2021-06-06,70 a 79,2319,798,162,106,7.0,1.0,0,53066,1.8844457844947802,13.19112049146346
4175,2021-06-06,Mayor de 80,2664,1234,28,409,11.0,4.0,1,41042,9.746113737147313,26.801812777155114
4176,2021-06-07,0 a 9,2193,38,3,0,37.0,16.0,3,46913,34.105684991367,78.86939654253618
4177,2021-06-07,10 a 19,3294,24,1,0,54.0,23.0,5,55828,41.19796517876335,96.72565737622698
4178,2021-06-07,20 a 29,3717,79,6,0,76.0,44.0,3,50505,87.12008712008712,150.48015048015048
4179,2021-06-07,30 a 39,4031,191,21,1,79.0,37.0,5,70473,52.502376796787416,112.0996693769245
4180,2021-06-07,40 a 49,5263,441,52,2,92.0,42.0,4,97769,42.958401947447555,94.09935664678989
4181,2021-06-07,50 a 59,4730,650,96,16,68.0,27.0,3,89964,30.012004801920767,75.58578987150416
4182,2021-06-07,60 a 69,3450,712,147,35,30.0,13.0,1,77345,16.80780916672054,38.78725192320124
4183,2021-06-07,70 a 79,2320,798,162,107,7.0,2.0,1,53066,3.7688915689895603,13.19112049146346
4184,2021-06-07,Mayor de 80,2666,1235,28,409,13.0,6.0,2,41042,14.619170605720969,31.674869645728766
4185,2021-06-08,0 a 9,2197,38,3,0,37.0,18.0,4,46913,38.368895615287876,78.86939654253618
4186,2021-06-08,10 a 19,3298,24,1,0,53.0,21.0,4,55828,37.61553342408827,94.93444149888944
4187,2021-06-08,20 a 29,3720,80,6,0,75.0,37.0,3,50505,73.26007326007326,148.5001485001485
4188,2021-06-08,30 a 39,4034,191,21,1,78.0,30.0,3,70473,42.56949470009791,110.68068622025456
4189,2021-06-08,40 a 49,5272,442,53,2,95.0,40.0,9,97769,40.91276375947386,97.16781392875042
4190,2021-06-08,50 a 59,4739,650,96,16,70.0,30.0,9,89964,33.346672002134184,77.8089013383131
4191,2021-06-08,60 a 69,3450,712,147,35,28.0,8.0,0,77345,10.34326717952033,36.20143512832116
4192,2021-06-08,70 a 79,2320,798,162,107,7.0,1.0,0,53066,1.8844457844947802,13.19112049146346
4193,2021-06-08,Mayor de 80,2666,1235,28,409,13.0,5.0,0,41042,12.182642171434141,31.674869645728766
4194,2021-06-09,0 a 9,2197,38,3,0,33.0,18.0,0,46913,38.368895615287876,70.34297529469444
4195,2021-06-09,10 a 19,3299,24,1,0,46.0,22.0,1,55828,39.406749301425805,82.3959303575267
4196,2021-06-09,20 a 29,3722,80,6,0,69.0,33.0,2,50505,65.34006534006534,136.6201366201366
4197,2021-06-09,30 a 39,4038,191,21,1,73.0,26.0,4,70473,36.89356207341819,103.58577043690491
4198,2021-06-09,40 a 49,5277,442,54,2,90.0,40.0,5,97769,40.91276375947386,92.05371845881618
4199,2021-06-09,50 a 59,4744,650,96,16,72.0,31.0,5,89964,34.458227735538664,80.03201280512205
4200,2021-06-09,60 a 69,3451,713,147,35,26.0,9.0,1,77345,11.636175576960373,33.61561833344108
4201,2021-06-09,70 a 79,2320,798,162,107,7.0,1.0,0,53066,1.8844457844947802,13.19112049146346
4202,2021-06-09,Mayor de 80,2666,1235,28,409,9.0,5.0,0,41042,12.182642171434141,21.928755908581454
4203,2021-06-10,0 a 9,2199,38,3,0,29.0,14.0,2,46913,29.842474367446126,61.81655404685269
4204,2021-06-10,10 a 19,3302,24,1,0,43.0,20.0,3,55828,35.824317546750734,77.02228272551407
4205,2021-06-10,20 a 29,3725,80,6,0,68.0,30.0,3,50505,59.4000594000594,134.64013464013462
4206,2021-06-10,30 a 39,4041,191,21,1,72.0,21.0,3,70473,29.798646290068536,102.16678728023498
4207,2021-06-10,40 a 49,5282,444,54,2,83.0,38.0,5,97769,38.86712557150017,84.89398480090826
4208,2021-06-10,50 a 59,4747,651,96,17,66.0,32.0,3,89964,35.56978346894313,73.3626784046952
4209,2021-06-10,60 a 69,3453,713,147,37,27.0,8.0,2,77345,10.34326717952033,34.908526730881114
4210,2021-06-10,70 a 79,2321,798,162,107,8.0,2.0,1,53066,3.7688915689895603,15.075566275958241
4211,2021-06-10,Mayor de 80,2668,1236,28,410,10.0,6.0,2,41042,14.619170605720969,24.365284342868282
4212,2021-06-11,0 a 9,2199,38,3,0,29.0,13.0,0,46913,27.710869055485688,61.81655404685269
4213,2021-06-11,10 a 19,3304,24,1,0,43.0,16.0,2,55828,28.65945403740059,77.02228272551407
4214,2021-06-11,20 a 29,3729,80,6,0,70.0,24.0,4,50505,47.52004752004752,138.6001386001386
4215,2021-06-11,30 a 39,4046,191,21,1,72.0,21.0,5,70473,29.798646290068536,102.16678728023498
4216,2021-06-11,40 a 49,5288,444,54,2,88.0,39.0,6,97769,39.889944665487015,90.0080802708425
4217,2021-06-11,50 a 59,4751,651,96,17,68.0,32.0,4,89964,35.56978346894313,75.58578987150416
4218,2021-06-11,60 a 69,3456,714,147,37,27.0,9.0,3,77345,11.636175576960373,34.908526730881114
4219,2021-06-11,70 a 79,2321,798,162,107,6.0,2.0,0,53066,3.7688915689895603,11.306674706968682
4220,2021-06-11,Mayor de 80,2669,1236,28,410,9.0,7.0,1,41042,17.055699040007795,21.928755908581454
4221,2021-06-12,0 a 9,2199,38,3,0,27.0,9.0,0,46913,19.184447807643938,57.55334342293181
4222,2021-06-12,10 a 19,3305,24,1,0,39.0,16.0,1,55828,28.65945403740059,69.85741921616393
4223,2021-06-12,20 a 29,3729,80,6,0,68.0,19.0,0,50505,37.62003762003762,134.64013464013462
4224,2021-06-12,30 a 39,4046,191,21,1,65.0,20.0,0,70473,28.37966313339861,92.23390518354547
4225,2021-06-12,40 a 49,5290,446,54,2,82.0,34.0,2,97769,34.77584919555279,83.87116570692142
4226,2021-06-12,50 a 59,4751,652,96,17,63.0,25.0,0,89964,27.788893335111823,70.0280112044818
4227,2021-06-12,60 a 69,3457,714,147,37,25.0,8.0,1,77345,10.34326717952033,32.32270993600103
4228,2021-06-12,70 a 79,2321,798,162,107,4.0,2.0,0,53066,3.7688915689895603,7.537783137979121
4229,2021-06-12,Mayor de 80,2670,1236,28,410,10.0,7.0,1,41042,17.055699040007795,24.365284342868282
4230,2021-06-13,0 a 9,2204,38,3,0,28.0,14.0,5,46913,29.842474367446126,59.68494873489225
4231,2021-06-13,10 a 19,3307,24,1,0,38.0,18.0,2,55828,32.241885792075664,68.0662033388264
4232,2021-06-13,20 a 29,3733,80,6,0,67.0,19.0,4,50505,37.62003762003762,132.66013266013266
4233,2021-06-13,30 a 39,4052,191,21,1,62.0,26.0,6,70473,36.89356207341819,87.97695571353569
4234,2021-06-13,40 a 49,5296,446,55,2,83.0,37.0,6,97769,37.84430647751332,84.89398480090826
4235,2021-06-13,50 a 59,4757,653,96,17,62.0,30.0,6,89964,33.346672002134184,68.91645547107733
4236,2021-06-13,60 a 69,3460,714,147,37,25.0,11.0,3,77345,14.221992371840454,32.32270993600103
4237,2021-06-13,70 a 79,2321,798,162,107,3.0,2.0,0,53066,3.7688915689895603,5.653337353484341
4238,2021-06-13,Mayor de 80,2672,1238,28,410,12.0,8.0,2,41042,19.492227474294626,29.238341211441938
4239,2021-06-14,0 a 9,2209,38,3,0,32.0,16.0,5,46913,34.105684991367,68.211369982734
4240,2021-06-14,10 a 19,3314,24,1,0,43.0,20.0,7,55828,35.824317546750734,77.02228272551407
4241,2021-06-14,20 a 29,3735,80,6,0,62.0,18.0,2,50505,35.640035640035634,122.76012276012275
4242,2021-06-14,30 a 39,4056,192,21,1,62.0,25.0,4,70473,35.47457891674826,87.97695571353569
4243,2021-06-14,40 a 49,5305,447,56,2,84.0,42.0,9,97769,42.958401947447555,85.91680389489511
4244,2021-06-14,50 a 59,4759,654,96,17,56.0,29.0,2,89964,32.23511626872971,62.247121070650486
4245,2021-06-14,60 a 69,3462,715,147,37,25.0,12.0,2,77345,15.514900769280496,32.32270993600103
4246,2021-06-14,70 a 79,2321,798,162,107,3.0,1.0,0,53066,1.8844457844947802,5.653337353484341
4247,2021-06-14,Mayor de 80,2672,1238,28,410,12.0,6.0,0,41042,14.619170605720969,29.238341211441938
4248,2021-06-15,0 a 9,2210,38,3,0,31.0,13.0,1,46913,27.710869055485688,66.07976467077356
4249,2021-06-15,10 a 19,3316,24,1,0,39.0,18.0,2,55828,32.241885792075664,69.85741921616393
4250,2021-06-15,20 a 29,3742,80,6,0,59.0,22.0,7,50505,43.56004356004356,116.82011682011682
4251,2021-06-15,30 a 39,4061,194,21,1,57.0,27.0,5,70473,38.31254523008812,80.88203993018602
4252,2021-06-15,40 a 49,5310,449,57,2,78.0,38.0,5,97769,38.86712557150017,79.77988933097403
4253,2021-06-15,50 a 59,4762,654,96,17,53.0,23.0,3,89964,25.565781868302878,58.91245387043706
4254,2021-06-15,60 a 69,3464,715,147,37,22.0,14.0,2,77345,18.10071756416058,28.443984743680907
4255,2021-06-15,70 a 79,2321,798,162,107,2.0,1.0,0,53066,1.8844457844947802,3.7688915689895603
4256,2021-06-15,Mayor de 80,2673,1239,28,410,12.0,7.0,1,41042,17.055699040007795,29.238341211441938
4257,2021-06-16,0 a 9,2211,38,3,0,32.0,14.0,1,46913,29.842474367446126,68.211369982734
4258,2021-06-16,10 a 19,3315,24,1,0,38.0,16.0,-1,55828,28.65945403740059,68.0662033388264
4259,2021-06-16,20 a 29,3736,80,6,0,47.0,14.0,-6,50505,27.72002772002772,93.06009306009305
4260,2021-06-16,30 a 39,4059,195,21,1,47.0,21.0,-2,70473,29.798646290068536,66.69220836348673
4261,2021-06-16,40 a 49,5302,450,57,2,65.0,25.0,-8,97769,25.570477349671165,66.48324110914503
4262,2021-06-16,50 a 59,4748,654,96,17,35.0,4.0,-14,89964,4.446222933617891,38.90445066915655
4263,2021-06-16,60 a 69,3463,715,147,38,21.0,12.0,-1,77345,15.514900769280496,27.151076346240867
4264,2021-06-16,70 a 79,2320,798,162,107,1.0,0.0,-1,53066,0.0,1.8844457844947802
4265,2021-06-16,Mayor de 80,2673,1239,28,410,12.0,7.0,0,41042,17.055699040007795,29.238341211441938
4266,2021-06-17,0 a 9,2212,38,3,0,27.0,13.0,1,46913,27.710869055485688,57.55334342293181
4267,2021-06-17,10 a 19,3335,24,1,0,53.0,33.0,20,55828,59.110123952138714,94.93444149888944
4268,2021-06-17,20 a 29,3748,80,6,0,53.0,23.0,12,50505,45.54004554004554,104.94010494010493
4269,2021-06-17,30 a 39,4075,195,21,1,55.0,34.0,16,70473,48.24542732677763,78.04407361684616
4270,2021-06-17,40 a 49,5312,451,57,2,68.0,30.0,10,97769,30.684572819605396,69.55169839110557
4271,2021-06-17,50 a 59,4756,656,96,17,41.0,9.0,8,89964,10.004001600640256,45.57378506958339
4272,2021-06-17,60 a 69,3463,715,147,38,18.0,10.0,0,77345,12.929083974400413,23.272351153920745
4273,2021-06-17,70 a 79,2320,798,162,107,1.0,-1.0,0,53066,-1.8844457844947802,1.8844457844947802
4274,2021-06-17,Mayor de 80,2673,1239,28,410,11.0,5.0,0,41042,12.182642171434141,26.801812777155114
4275,2021-06-18,0 a 9,2213,38,3,0,27.0,14.0,1,46913,29.842474367446126,57.55334342293181
4276,2021-06-18,10 a 19,3350,24,1,0,62.0,46.0,15,55828,82.3959303575267,111.05538439492727
4277,2021-06-18,20 a 29,3760,80,6,0,55.0,31.0,12,50505,61.38006138006138,108.9001089001089
4278,2021-06-18,30 a 39,4081,195,21,1,56.0,35.0,6,70473,49.66441048344756,79.4630567735161
4279,2021-06-18,40 a 49,5319,451,57,2,70.0,31.0,7,97769,31.707391913592243,71.59733657907925
4280,2021-06-18,50 a 59,4758,657,96,17,39.0,7.0,2,89964,7.780890133831311,43.35067360277444
4281,2021-06-18,60 a 69,3466,715,147,38,19.0,10.0,3,77345,12.929083974400413,24.565259551360786
4282,2021-06-18,70 a 79,2321,799,162,107,2.0,0.0,1,53066,0.0,3.7688915689895603
4283,2021-06-18,Mayor de 80,2673,1239,28,411,11.0,4.0,0,41042,9.746113737147313,26.801812777155114
4284,2021-06-19,0 a 9,2216,38,3,0,26.0,17.0,3,46913,36.237290303327434,55.421738110971376
4285,2021-06-19,10 a 19,3398,24,1,0,109.0,93.0,48,55828,166.5830765923909,195.2425306297915
4286,2021-06-19,20 a 29,3778,80,6,0,68.0,49.0,18,50505,97.02009702009701,134.64013464013462
4287,2021-06-19,30 a 39,4091,196,21,1,65.0,45.0,10,70473,63.854242050146865,92.23390518354547
4288,2021-06-19,40 a 49,5326,451,57,2,70.0,36.0,7,97769,36.821487383526474,71.59733657907925
4289,2021-06-19,50 a 59,4764,657,97,17,38.0,13.0,6,89964,14.450224534258147,42.23911786936997
4290,2021-06-19,60 a 69,3468,715,147,38,19.0,11.0,2,77345,14.221992371840454,24.565259551360786
4291,2021-06-19,70 a 79,2321,799,162,107,2.0,0.0,0,53066,0.0,3.7688915689895603
4292,2021-06-19,Mayor de 80,2674,1240,28,411,11.0,4.0,1,41042,9.746113737147313,26.801812777155114
4293,2021-06-20,0 a 9,2219,38,3,0,29.0,15.0,3,46913,31.97407967940656,61.81655404685269
4294,2021-06-20,10 a 19,3421,25,1,0,132.0,114.0,23,55828,204.1986100164792,236.44049580855486
4295,2021-06-20,20 a 29,3786,80,6,0,72.0,53.0,8,50505,104.94010494010493,142.56014256014254
4296,2021-06-20,30 a 39,4103,196,21,1,77.0,51.0,12,70473,72.36814099016645,109.26170306358465
4297,2021-06-20,40 a 49,5334,451,57,2,75.0,38.0,8,97769,38.86712557150017,76.7114320490135
4298,2021-06-20,50 a 59,4771,657,97,17,44.0,14.0,7,89964,15.561780267662622,48.90845226979681
4299,2021-06-20,60 a 69,3473,716,147,38,24.0,13.0,5,77345,16.80780916672054,31.029801538560992
4300,2021-06-20,70 a 79,2321,799,162,107,2.0,0.0,0,53066,0.0,3.7688915689895603
4301,2021-06-20,Mayor de 80,2676,1240,28,411,12.0,4.0,2,41042,9.746113737147313,29.238341211441938
4302,2021-06-21,0 a 9,2223,38,3,0,30.0,14.0,4,46913,29.842474367446126,63.94815935881312
4303,2021-06-21,10 a 19,3438,25,1,0,144.0,124.0,17,55828,222.11076878985455,257.9350863366053
4304,2021-06-21,20 a 29,3812,81,6,0,95.0,77.0,26,50505,152.46015246015244,188.1001881001881
4305,2021-06-21,30 a 39,4114,196,21,1,83.0,58.0,11,70473,82.30102308685596,117.7756020036042
4306,2021-06-21,40 a 49,5349,452,57,2,86.0,44.0,15,97769,45.00404013542125,87.9624420828688
4307,2021-06-21,50 a 59,4794,657,97,17,64.0,35.0,23,89964,38.90445066915655,71.13956693788626
4308,2021-06-21,60 a 69,3476,716,147,38,26.0,14.0,3,77345,18.10071756416058,33.61561833344108
4309,2021-06-21,70 a 79,2322,799,162,107,2.0,1.0,1,53066,1.8844457844947802,3.7688915689895603
4310,2021-06-21,Mayor de 80,2677,1241,28,411,11.0,5.0,1,41042,12.182642171434141,26.801812777155114
4311,2021-06-22,0 a 9,2225,38,3,0,28.0,15.0,2,46913,31.97407967940656,59.68494873489225
4312,2021-06-22,10 a 19,3448,25,1,0,150.0,132.0,10,55828,236.44049580855486,268.6823816006305
4313,2021-06-22,20 a 29,3819,81,6,0,99.0,77.0,7,50505,152.46015246015244,196.020196020196
4314,2021-06-22,30 a 39,4122,197,21,1,88.0,61.0,8,70473,86.55797255686575,124.87051778695387
4315,2021-06-22,40 a 49,5361,454,57,2,89.0,51.0,12,97769,52.16377379332918,91.03089936482934
4316,2021-06-22,50 a 59,4795,657,97,17,56.0,33.0,1,89964,36.6813392023476,62.247121070650486
4317,2021-06-22,60 a 69,3478,716,147,38,28.0,14.0,2,77345,18.10071756416058,36.20143512832116
4318,2021-06-22,70 a 79,2322,799,162,107,2.0,1.0,0,53066,1.8844457844947802,3.7688915689895603
4319,2021-06-22,Mayor de 80,2676,1241,28,411,10.0,3.0,-1,41042,7.3095853028604845,24.365284342868282
4320,2021-06-23,0 a 9,2231,38,3,0,34.0,20.0,6,46913,42.63210623920875,72.47458060665487
4321,2021-06-23,10 a 19,3468,25,1,0,169.0,153.0,20,55828,274.05602923264314,302.7154832700437
4322,2021-06-23,20 a 29,3845,82,6,0,123.0,109.0,26,50505,215.82021582021582,243.54024354024355
4323,2021-06-23,30 a 39,4134,197,21,1,96.0,75.0,12,70473,106.42373675024477,136.2223830403133
4324,2021-06-23,40 a 49,5373,454,57,2,96.0,71.0,12,97769,72.62015567306611,98.19063302273726
4325,2021-06-23,50 a 59,4799,658,97,17,55.0,51.0,4,89964,56.68934240362812,61.135565337246014
