Fecha;Rango_edad;Sexo;Casos;Hospitalizados;Ingresos_uci;Fallecidos
02/11/2021;40 a 49;Mujer;3915;248;26;2
02/11/2021;50 a 59;Mujer;3263;322;33;7
02/11/2021;60 a 69;Mujer;2223;355;69;19
02/11/2021;70 a 79;Mujer;1470;377;54;42
02/11/2021;80 a 89;Mujer;1370;508;11;126
02/11/2021;90 a 99;Mujer;672;275;0;105
02/11/2021;Mayor de 100;Mujer;27;14;0;9
03/11/2021;0 a 9;Hombre;1701;28;3;0
03/11/2021;10 a 19;Hombre;3389;26;3;0
03/11/2021;20 a 29;Hombre;3988;81;9;0
03/11/2021;30 a 39;Hombre;2978;158;25;1
03/11/2021;40 a 49;Hombre;3332;316;52;1
03/11/2021;50 a 59;Hombre;2852;432;83;10
03/11/2021;60 a 69;Hombre;2255;497;115;22
03/11/2021;70 a 79;Hombre;1381;514;131;74
03/11/2021;80 a 89;Hombre;862;449;23;126
03/11/2021;90 a 99;Hombre;225;136;0;69
03/11/2021;Mayor de 100;Hombre;7;5;0;4
03/11/2021;0 a 9;Mujer;1679;25;0;0
03/11/2021;10 a 19;Mujer;3512;24;0;0
03/11/2021;20 a 29;Mujer;3648;74;5;0
03/11/2021;30 a 39;Mujer;3212;177;13;0
03/11/2021;40 a 49;Mujer;3917;248;26;2
03/11/2021;50 a 59;Mujer;3263;322;33;7
03/11/2021;60 a 69;Mujer;2224;355;69;19
03/11/2021;70 a 79;Mujer;1471;377;54;42
03/11/2021;80 a 89;Mujer;1370;508;11;126
03/11/2021;90 a 99;Mujer;672;275;0;105
03/11/2021;Mayor de 100;Mujer;27;14;0;9
04/11/2021;0 a 9;Hombre;1701;29;3;0
04/11/2021;10 a 19;Hombre;3390;26;3;0
04/11/2021;20 a 29;Hombre;3989;81;9;0
04/11/2021;30 a 39;Hombre;2978;158;25;1
04/11/2021;40 a 49;Hombre;3336;317;52;1
04/11/2021;50 a 59;Hombre;2853;432;83;10
04/11/2021;60 a 69;Hombre;2255;497;115;22
04/11/2021;70 a 79;Hombre;1384;514;131;74
04/11/2021;80 a 89;Hombre;862;449;23;126
04/11/2021;90 a 99;Hombre;226;136;0;69
04/11/2021;Mayor de 100;Hombre;7;5;0;4
04/11/2021;0 a 9;Mujer;1681;25;0;0
04/11/2021;10 a 19;Mujer;3513;24;0;0
04/11/2021;20 a 29;Mujer;3649;74;5;0
04/11/2021;30 a 39;Mujer;3213;177;13;0
04/11/2021;40 a 49;Mujer;3923;248;26;2
04/11/2021;50 a 59;Mujer;3264;322;33;7
04/11/2021;60 a 69;Mujer;2225;355;69;19
04/11/2021;70 a 79;Mujer;1472;377;54;42
04/11/2021;80 a 89;Mujer;1370;508;11;126
04/11/2021;90 a 99;Mujer;672;275;0;105
04/11/2021;Mayor de 100;Mujer;27;14;0;9
05/11/2021;0 a 9;Hombre;1703;29;3;0
05/11/2021;10 a 19;Hombre;3390;26;3;0
05/11/2021;20 a 29;Hombre;3989;81;9;0
05/11/2021;30 a 39;Hombre;2978;158;25;1
05/11/2021;40 a 49;Hombre;3339;317;52;1
05/11/2021;50 a 59;Hombre;2853;432;83;10
05/11/2021;60 a 69;Hombre;2256;497;115;22
05/11/2021;70 a 79;Hombre;1388;514;131;74
05/11/2021;80 a 89;Hombre;862;449;23;126
05/11/2021;90 a 99;Hombre;226;136;0;69
05/11/2021;Mayor de 100;Hombre;7;5;0;4
05/11/2021;0 a 9;Mujer;1681;25;0;0
05/11/2021;10 a 19;Mujer;3513;24;0;0
05/11/2021;20 a 29;Mujer;3649;74;5;0
05/11/2021;30 a 39;Mujer;3213;177;13;0
05/11/2021;40 a 49;Mujer;3925;248;26;2
05/11/2021;50 a 59;Mujer;3265;322;33;7
05/11/2021;60 a 69;Mujer;2227;355;69;19
05/11/2021;70 a 79;Mujer;1473;377;54;42
05/11/2021;80 a 89;Mujer;1370;508;11;126
05/11/2021;90 a 99;Mujer;672;275;0;105
05/11/2021;Mayor de 100;Mujer;27;14;0;9
06/11/2021;0 a 9;Hombre;1703;29;3;0
06/11/2021;10 a 19;Hombre;3393;27;4;0
06/11/2021;20 a 29;Hombre;3990;81;9;0
06/11/2021;30 a 39;Hombre;2980;158;25;1
06/11/2021;40 a 49;Hombre;3339;317;52;1
06/11/2021;50 a 59;Hombre;2853;432;83;10
06/11/2021;60 a 69;Hombre;2257;497;115;22
06/11/2021;70 a 79;Hombre;1389;515;131;74
06/11/2021;80 a 89;Hombre;864;449;23;126
06/11/2021;90 a 99;Hombre;226;136;0;69
06/11/2021;Mayor de 100;Hombre;7;5;0;4
06/11/2021;0 a 9;Mujer;1685;25;0;0
06/11/2021;10 a 19;Mujer;3517;24;0;0
06/11/2021;20 a 29;Mujer;3651;74;5;0
06/11/2021;30 a 39;Mujer;3215;177;13;0
06/11/2021;40 a 49;Mujer;3929;248;26;2
06/11/2021;50 a 59;Mujer;3266;322;33;7
06/11/2021;60 a 69;Mujer;2230;355;69;19
06/11/2021;70 a 79;Mujer;1476;378;54;42
06/11/2021;80 a 89;Mujer;1374;508;11;126
06/11/2021;90 a 99;Mujer;673;276;0;105
06/11/2021;Mayor de 100;Mujer;27;14;0;9
07/11/2021;0 a 9;Hombre;1703;29;3;0
07/11/2021;10 a 19;Hombre;3393;27;4;0
07/11/2021;20 a 29;Hombre;3990;81;9;0
07/11/2021;30 a 39;Hombre;2980;158;25;1
07/11/2021;40 a 49;Hombre;3339;317;52;1
07/11/2021;50 a 59;Hombre;2854;432;83;10
07/11/2021;60 a 69;Hombre;2258;497;115;22
07/11/2021;70 a 79;Hombre;1390;515;131;74
07/11/2021;80 a 89;Hombre;864;449;23;126
07/11/2021;90 a 99;Hombre;226;136;0;69
07/11/2021;Mayor de 100;Hombre;7;5;0;4
07/11/2021;0 a 9;Mujer;1685;25;0;0
07/11/2021;10 a 19;Mujer;3517;24;0;0
07/11/2021;20 a 29;Mujer;3652;74;5;0
07/11/2021;30 a 39;Mujer;3216;177;13;0
07/11/2021;40 a 49;Mujer;3930;248;26;2
07/11/2021;50 a 59;Mujer;3271;322;33;7
07/11/2021;60 a 69;Mujer;2232;355;69;19
07/11/2021;70 a 79;Mujer;1479;378;54;42
07/11/2021;80 a 89;Mujer;1374;508;11;126
07/11/2021;90 a 99;Mujer;673;276;0;105
07/11/2021;Mayor de 100;Mujer;27;14;0;9
08/11/2021;0 a 9;Hombre;1704;29;3;0
08/11/2021;10 a 19;Hombre;3395;27;4;0
08/11/2021;20 a 29;Hombre;3990;81;9;0
08/11/2021;30 a 39;Hombre;2980;158;25;1
08/11/2021;40 a 49;Hombre;3341;317;52;1
08/11/2021;50 a 59;Hombre;2855;432;83;10
08/11/2021;60 a 69;Hombre;2257;497;115;22
08/11/2021;70 a 79;Hombre;1391;516;131;74
08/11/2021;80 a 89;Hombre;865;449;23;126
08/11/2021;90 a 99;Hombre;226;136;0;69
08/11/2021;Mayor de 100;Hombre;7;5;0;4
08/11/2021;0 a 9;Mujer;1685;26;0;0
08/11/2021;10 a 19;Mujer;3517;24;0;0
08/11/2021;20 a 29;Mujer;3653;74;5;0
08/11/2021;30 a 39;Mujer;3217;177;13;0
08/11/2021;40 a 49;Mujer;3934;248;26;2
08/11/2021;50 a 59;Mujer;3273;322;33;7
08/11/2021;60 a 69;Mujer;2232;355;69;19
08/11/2021;70 a 79;Mujer;1481;379;54;42
08/11/2021;80 a 89;Mujer;1374;508;11;127
08/11/2021;90 a 99;Mujer;673;276;0;105
08/11/2021;Mayor de 100;Mujer;27;14;0;9
09/11/2021;0 a 9;Hombre;1708;29;3;0
09/11/2021;10 a 19;Hombre;3400;27;4;0
09/11/2021;20 a 29;Hombre;3990;81;9;0
09/11/2021;30 a 39;Hombre;2982;158;25;1
09/11/2021;40 a 49;Hombre;3343;317;52;1
09/11/2021;50 a 59;Hombre;2857;432;83;10
09/11/2021;60 a 69;Hombre;2258;497;115;22
09/11/2021;70 a 79;Hombre;1394;516;131;74
09/11/2021;80 a 89;Hombre;865;449;23;126
09/11/2021;90 a 99;Hombre;226;136;0;69
09/11/2021;Mayor de 100;Hombre;7;5;0;4
09/11/2021;0 a 9;Mujer;1687;26;0;0
09/11/2021;10 a 19;Mujer;3518;24;0;0
09/11/2021;20 a 29;Mujer;3654;74;5;0
09/11/2021;30 a 39;Mujer;3217;177;13;0
09/11/2021;40 a 49;Mujer;3937;249;26;2
09/11/2021;50 a 59;Mujer;3274;322;33;7
09/11/2021;60 a 69;Mujer;2234;355;69;19
09/11/2021;70 a 79;Mujer;1483;380;54;42
09/11/2021;80 a 89;Mujer;1374;508;11;127
09/11/2021;90 a 99;Mujer;674;276;0;105
09/11/2021;Mayor de 100;Mujer;27;14;0;9
10/11/2021;0 a 9;Hombre;1709;29;3;0
10/11/2021;10 a 19;Hombre;3400;27;4;0
10/11/2021;20 a 29;Hombre;3990;81;9;0
10/11/2021;30 a 39;Hombre;2985;158;25;1
10/11/2021;40 a 49;Hombre;3345;317;52;1
10/11/2021;50 a 59;Hombre;2858;432;83;10
10/11/2021;60 a 69;Hombre;2260;498;115;22
10/11/2021;70 a 79;Hombre;1395;516;131;74
10/11/2021;80 a 89;Hombre;867;450;23;126
10/11/2021;90 a 99;Hombre;226;136;0;69
10/11/2021;Mayor de 100;Hombre;7;5;0;4
10/11/2021;0 a 9;Mujer;1688;26;0;0
10/11/2021;10 a 19;Mujer;3520;24;0;0
10/11/2021;20 a 29;Mujer;3655;74;5;0
10/11/2021;30 a 39;Mujer;3221;177;13;0
10/11/2021;40 a 49;Mujer;3941;249;26;2
10/11/2021;50 a 59;Mujer;3278;322;33;7
10/11/2021;60 a 69;Mujer;2238;355;69;19
10/11/2021;70 a 79;Mujer;1484;380;54;42
10/11/2021;80 a 89;Mujer;1374;508;11;127
10/11/2021;90 a 99;Mujer;674;276;0;105
10/11/2021;Mayor de 100;Mujer;27;14;0;9
11/11/2021;0 a 9;Hombre;1712;29;3;0
11/11/2021;10 a 19;Hombre;3401;27;4;0
11/11/2021;20 a 29;Hombre;3990;81;9;0
11/11/2021;30 a 39;Hombre;2989;158;25;1
11/11/2021;40 a 49;Hombre;3348;317;52;1
11/11/2021;50 a 59;Hombre;2858;432;83;10
11/11/2021;60 a 69;Hombre;2262;498;115;22
11/11/2021;70 a 79;Hombre;1398;516;131;74
11/11/2021;80 a 89;Hombre;867;450;23;126
11/11/2021;90 a 99;Hombre;226;136;0;69
11/11/2021;Mayor de 100;Hombre;7;5;0;4
11/11/2021;0 a 9;Mujer;1689;26;0;0
11/11/2021;10 a 19;Mujer;3521;24;0;0
11/11/2021;20 a 29;Mujer;3658;74;5;0
11/11/2021;30 a 39;Mujer;3222;177;13;0
11/11/2021;40 a 49;Mujer;3943;249;26;2
11/11/2021;50 a 59;Mujer;3278;322;33;7
11/11/2021;60 a 69;Mujer;2242;356;69;19
11/11/2021;70 a 79;Mujer;1487;380;54;42
11/11/2021;80 a 89;Mujer;1374;508;11;127
11/11/2021;90 a 99;Mujer;674;276;0;105
11/11/2021;Mayor de 100;Mujer;27;14;0;9
12/11/2021;0 a 9;Hombre;1712;29;3;0
12/11/2021;10 a 19;Hombre;3402;27;4;0
12/11/2021;20 a 29;Hombre;3990;81;9;0
12/11/2021;30 a 39;Hombre;2993;159;25;1
12/11/2021;40 a 49;Hombre;3351;317;52;1
12/11/2021;50 a 59;Hombre;2865;432;83;10
12/11/2021;60 a 69;Hombre;2264;498;115;22
12/11/2021;70 a 79;Hombre;1400;516;131;74
12/11/2021;80 a 89;Hombre;867;452;23;126
12/11/2021;90 a 99;Hombre;226;136;0;69
12/11/2021;Mayor de 100;Hombre;7;5;0;4
12/11/2021;0 a 9;Mujer;1693;26;0;0
12/11/2021;10 a 19;Mujer;3521;24;0;0
12/11/2021;20 a 29;Mujer;3660;74;5;0
12/11/2021;30 a 39;Mujer;3222;177;13;0
12/11/2021;40 a 49;Mujer;3951;249;26;2
12/11/2021;50 a 59;Mujer;3281;322;33;7
12/11/2021;60 a 69;Mujer;2248;356;69;19
12/11/2021;70 a 79;Mujer;1491;380;54;42
12/11/2021;80 a 89;Mujer;1374;508;11;127
12/11/2021;90 a 99;Mujer;674;276;0;105
12/11/2021;Mayor de 100;Mujer;27;14;0;9
13/11/2021;0 a 9;Hombre;1713;29;3;0
13/11/2021;10 a 19;Hombre;3403;27;4;0
13/11/2021;20 a 29;Hombre;3991;81;9;0
13/11/2021;30 a 39;Hombre;2994;159;25;1
13/11/2021;40 a 49;Hombre;3357;317;52;1
13/11/2021;50 a 59;Hombre;2872;432;83;10
13/11/2021;60 a 69;Hombre;2267;498;115;22
13/11/2021;70 a 79;Hombre;1401;516;131;75
13/11/2021;80 a 89;Hombre;867;452;23;126
13/11/2021;90 a 99;Hombre;227;136;0;69
13/11/2021;Mayor de 100;Hombre;7;5;0;4
13/11/2021;0 a 9;Mujer;1695;26;0;0
13/11/2021;10 a 19;Mujer;3523;24;0;0
13/11/2021;20 a 29;Mujer;3663;74;5;0
13/11/2021;30 a 39;Mujer;3223;177;13;0
13/11/2021;40 a 49;Mujer;3954;249;26;2
13/11/2021;50 a 59;Mujer;3284;322;33;7
13/11/2021;60 a 69;Mujer;2250;356;69;19
13/11/2021;70 a 79;Mujer;1492;380;54;42
13/11/2021;80 a 89;Mujer;1374;508;11;127
13/11/2021;90 a 99;Mujer;674;276;0;105
13/11/2021;Mayor de 100;Mujer;27;14;0;9
14/11/2021;0 a 9;Hombre;1715;29;3;0
14/11/2021;10 a 19;Hombre;3406;27;4;0
14/11/2021;20 a 29;Hombre;3992;81;9;0
14/11/2021;30 a 39;Hombre;2996;159;25;1
14/11/2021;40 a 49;Hombre;3359;317;52;1
14/11/2021;50 a 59;Hombre;2876;432;83;10
14/11/2021;60 a 69;Hombre;2269;498;115;22
14/11/2021;70 a 79;Hombre;1402;516;131;75
14/11/2021;80 a 89;Hombre;868;452;23;126
14/11/2021;90 a 99;Hombre;227;136;0;69
14/11/2021;Mayor de 100;Hombre;7;5;0;4
14/11/2021;0 a 9;Mujer;1697;26;0;0
14/11/2021;10 a 19;Mujer;3525;24;0;0
14/11/2021;20 a 29;Mujer;3663;74;5;0
14/11/2021;30 a 39;Mujer;3225;177;13;0
14/11/2021;40 a 49;Mujer;3958;249;26;2
14/11/2021;50 a 59;Mujer;3285;322;33;7
14/11/2021;60 a 69;Mujer;2252;357;69;19
14/11/2021;70 a 79;Mujer;1494;380;54;42
14/11/2021;80 a 89;Mujer;1374;508;11;127
14/11/2021;90 a 99;Mujer;674;276;0;105
14/11/2021;Mayor de 100;Mujer;27;14;0;9
15/11/2021;0 a 9;Hombre;1716;29;3;0
15/11/2021;10 a 19;Hombre;3407;27;4;0
15/11/2021;20 a 29;Hombre;3992;81;9;0
15/11/2021;30 a 39;Hombre;2998;159;25;1
15/11/2021;40 a 49;Hombre;3359;317;52;1
15/11/2021;50 a 59;Hombre;2876;432;83;10
15/11/2021;60 a 69;Hombre;2271;498;115;22
15/11/2021;70 a 79;Hombre;1406;516;131;75
15/11/2021;80 a 89;Hombre;868;452;23;126
15/11/2021;90 a 99;Hombre;227;136;0;69
15/11/2021;Mayor de 100;Hombre;7;5;0;4
15/11/2021;0 a 9;Mujer;1699;26;0;0
15/11/2021;10 a 19;Mujer;3525;24;0;0
15/11/2021;20 a 29;Mujer;3662;75;5;0
15/11/2021;30 a 39;Mujer;3227;177;13;0
15/11/2021;40 a 49;Mujer;3960;249;26;2
15/11/2021;50 a 59;Mujer;3289;322;33;7
15/11/2021;60 a 69;Mujer;2256;358;69;19
15/11/2021;70 a 79;Mujer;1496;380;54;42
15/11/2021;80 a 89;Mujer;1375;508;11;127
15/11/2021;90 a 99;Mujer;674;276;0;105
15/11/2021;Mayor de 100;Mujer;27;14;0;9
16/11/2021;0 a 9;Hombre;1717;29;3;0
16/11/2021;10 a 19;Hombre;3407;27;4;0
16/11/2021;20 a 29;Hombre;3994;81;9;0
16/11/2021;30 a 39;Hombre;2999;159;25;1
16/11/2021;40 a 49;Hombre;3362;318;52;1
16/11/2021;50 a 59;Hombre;2878;432;83;10
16/11/2021;60 a 69;Hombre;2276;498;115;22
16/11/2021;70 a 79;Hombre;1406;516;131;75
16/11/2021;80 a 89;Hombre;870;452;23;126
16/11/2021;90 a 99;Hombre;227;136;0;69
16/11/2021;Mayor de 100;Hombre;7;5;0;4
16/11/2021;0 a 9;Mujer;1699;26;0;0
16/11/2021;10 a 19;Mujer;3525;24;0;0
16/11/2021;20 a 29;Mujer;3662;75;5;0
16/11/2021;30 a 39;Mujer;3228;177;13;0
16/11/2021;40 a 49;Mujer;3964;249;26;2
16/11/2021;50 a 59;Mujer;3292;322;33;7
16/11/2021;60 a 69;Mujer;2261;359;69;19
16/11/2021;70 a 79;Mujer;1499;380;54;42
16/11/2021;80 a 89;Mujer;1376;508;11;127
16/11/2021;90 a 99;Mujer;674;276;0;105
16/11/2021;Mayor de 100;Mujer;27;14;0;9
17/11/2021;0 a 9;Hombre;1719;29;3;0
17/11/2021;10 a 19;Hombre;3409;27;4;0
17/11/2021;20 a 29;Hombre;3997;81;9;0
17/11/2021;30 a 39;Hombre;3001;159;25;1
17/11/2021;40 a 49;Hombre;3367;318;52;1
17/11/2021;50 a 59;Hombre;2883;432;83;10
17/11/2021;60 a 69;Hombre;2280;499;115;22
17/11/2021;70 a 79;Hombre;1408;517;131;75
17/11/2021;80 a 89;Hombre;870;452;23;126
17/11/2021;90 a 99;Hombre;227;136;0;69
17/11/2021;Mayor de 100;Hombre;7;5;0;4
17/11/2021;0 a 9;Mujer;1703;26;0;0
17/11/2021;10 a 19;Mujer;3529;24;0;0
17/11/2021;20 a 29;Mujer;3662;75;5;0
17/11/2021;30 a 39;Mujer;3229;177;13;0
17/11/2021;40 a 49;Mujer;3968;250;26;2
17/11/2021;50 a 59;Mujer;3299;322;33;7
17/11/2021;60 a 69;Mujer;2265;359;69;19
17/11/2021;70 a 79;Mujer;1502;380;54;42
17/11/2021;80 a 89;Mujer;1377;508;11;127
17/11/2021;90 a 99;Mujer;676;276;0;105
17/11/2021;Mayor de 100;Mujer;27;14;0;9
18/11/2021;0 a 9;Hombre;1719;29;3;0
18/11/2021;10 a 19;Hombre;3416;27;4;0
18/11/2021;20 a 29;Hombre;3998;81;9;0
18/11/2021;30 a 39;Hombre;3004;159;25;1
18/11/2021;40 a 49;Hombre;3372;318;52;1
18/11/2021;50 a 59;Hombre;2892;432;83;10
18/11/2021;60 a 69;Hombre;2289;500;115;22
18/11/2021;70 a 79;Hombre;1412;517;131;75
18/11/2021;80 a 89;Hombre;871;453;23;126
18/11/2021;90 a 99;Hombre;227;136;0;69
18/11/2021;Mayor de 100;Hombre;7;5;0;4
18/11/2021;0 a 9;Mujer;1704;26;0;0
18/11/2021;10 a 19;Mujer;3535;24;0;0
18/11/2021;20 a 29;Mujer;3664;75;5;0
18/11/2021;30 a 39;Mujer;3232;177;13;0
18/11/2021;40 a 49;Mujer;3976;250;26;2
18/11/2021;50 a 59;Mujer;3302;322;33;7
18/11/2021;60 a 69;Mujer;2269;361;69;19
18/11/2021;70 a 79;Mujer;1505;380;54;42
18/11/2021;80 a 89;Mujer;1378;508;11;127
18/11/2021;90 a 99;Mujer;676;276;0;105
18/11/2021;Mayor de 100;Mujer;27;14;0;9
19/11/2021;0 a 9;Hombre;1722;29;3;0
19/11/2021;10 a 19;Hombre;3422;27;4;0
19/11/2021;20 a 29;Hombre;3999;81;9;0
19/11/2021;30 a 39;Hombre;3009;159;25;1
19/11/2021;40 a 49;Hombre;3377;318;52;1
19/11/2021;50 a 59;Hombre;2902;432;83;10
19/11/2021;60 a 69;Hombre;2297;500;116;22
19/11/2021;70 a 79;Hombre;1414;518;131;75
19/11/2021;80 a 89;Hombre;872;453;23;126
19/11/2021;90 a 99;Hombre;227;136;0;69
19/11/2021;Mayor de 100;Hombre;7;5;0;4
19/11/2021;0 a 9;Mujer;1709;26;0;0
19/11/2021;10 a 19;Mujer;3538;24;0;0
19/11/2021;20 a 29;Mujer;3666;75;5;0
19/11/2021;30 a 39;Mujer;3240;177;13;0
19/11/2021;40 a 49;Mujer;3983;250;26;2
19/11/2021;50 a 59;Mujer;3306;322;33;7
19/11/2021;60 a 69;Mujer;2270;361;69;19
19/11/2021;70 a 79;Mujer;1508;381;54;42
19/11/2021;80 a 89;Mujer;1378;508;11;127
19/11/2021;90 a 99;Mujer;676;276;0;105
19/11/2021;Mayor de 100;Mujer;27;14;0;9
20/11/2021;0 a 9;Hombre;1722;29;3;0
20/11/2021;10 a 19;Hombre;3422;27;4;0
20/11/2021;20 a 29;Hombre;4000;81;9;0
20/11/2021;30 a 39;Hombre;3011;159;25;1
20/11/2021;40 a 49;Hombre;3381;318;52;1
20/11/2021;50 a 59;Hombre;2907;432;83;10
20/11/2021;60 a 69;Hombre;2298;500;116;22
20/11/2021;70 a 79;Hombre;1415;518;132;75
20/11/2021;80 a 89;Hombre;873;453;23;127
20/11/2021;90 a 99;Hombre;227;136;0;69
20/11/2021;Mayor de 100;Hombre;7;5;0;4
20/11/2021;0 a 9;Mujer;1710;26;0;0
20/11/2021;10 a 19;Mujer;3538;24;0;0
20/11/2021;20 a 29;Mujer;3667;75;5;0
20/11/2021;30 a 39;Mujer;3241;177;13;0
20/11/2021;40 a 49;Mujer;3986;250;26;2
20/11/2021;50 a 59;Mujer;3314;322;33;7
20/11/2021;60 a 69;Mujer;2272;362;69;19
20/11/2021;70 a 79;Mujer;1510;382;54;42
20/11/2021;80 a 89;Mujer;1379;508;11;127
20/11/2021;90 a 99;Mujer;676;276;0;105
20/11/2021;Mayor de 100;Mujer;27;14;0;9
21/11/2021;0 a 9;Hombre;1725;29;3;0
21/11/2021;10 a 19;Hombre;3425;27;4;0
21/11/2021;20 a 29;Hombre;4001;81;9;0
21/11/2021;30 a 39;Hombre;3015;159;25;1
21/11/2021;40 a 49;Hombre;3384;319;52;1
21/11/2021;50 a 59;Hombre;2912;432;83;10
21/11/2021;60 a 69;Hombre;2302;500;116;22
21/11/2021;70 a 79;Hombre;1421;520;132;75
21/11/2021;80 a 89;Hombre;873;453;23;127
21/11/2021;90 a 99;Hombre;227;136;0;69
21/11/2021;Mayor de 100;Hombre;7;5;0;4
21/11/2021;0 a 9;Mujer;1712;26;0;0
21/11/2021;10 a 19;Mujer;3539;24;0;0
21/11/2021;20 a 29;Mujer;3668;75;5;0
21/11/2021;30 a 39;Mujer;3245;177;13;0
21/11/2021;40 a 49;Mujer;3991;250;26;2
21/11/2021;50 a 59;Mujer;3319;322;33;7
21/11/2021;60 a 69;Mujer;2278;362;69;19
21/11/2021;70 a 79;Mujer;1514;382;54;42
21/11/2021;80 a 89;Mujer;1381;508;11;127
21/11/2021;90 a 99;Mujer;676;276;0;105
21/11/2021;Mayor de 100;Mujer;27;14;0;9
22/11/2021;0 a 9;Hombre;1726;30;3;0
22/11/2021;10 a 19;Hombre;3431;27;4;0
22/11/2021;20 a 29;Hombre;4002;81;9;0
22/11/2021;30 a 39;Hombre;3019;161;25;1
22/11/2021;40 a 49;Hombre;3385;319;52;1
22/11/2021;50 a 59;Hombre;2915;433;83;10
22/11/2021;60 a 69;Hombre;2308;501;116;22
22/11/2021;70 a 79;Hombre;1424;521;132;75
22/11/2021;80 a 89;Hombre;873;453;23;127
22/11/2021;90 a 99;Hombre;227;136;0;69
22/11/2021;Mayor de 100;Hombre;7;5;0;4
22/11/2021;0 a 9;Mujer;1714;26;0;0
22/11/2021;10 a 19;Mujer;3544;24;0;0
22/11/2021;20 a 29;Mujer;3670;75;5;0
22/11/2021;30 a 39;Mujer;3249;177;13;0
22/11/2021;40 a 49;Mujer;3992;252;26;2
22/11/2021;50 a 59;Mujer;3324;322;33;7
22/11/2021;60 a 69;Mujer;2284;363;69;19
22/11/2021;70 a 79;Mujer;1517;383;54;42
22/11/2021;80 a 89;Mujer;1383;508;11;127
22/11/2021;90 a 99;Mujer;676;276;0;105
22/11/2021;Mayor de 100;Mujer;27;14;0;9
23/11/2021;0 a 9;Hombre;1731;30;3;0
23/11/2021;10 a 19;Hombre;3435;27;4;0
23/11/2021;20 a 29;Hombre;4004;81;9;0
23/11/2021;30 a 39;Hombre;3023;161;25;1
23/11/2021;40 a 49;Hombre;3389;320;52;1
23/11/2021;50 a 59;Hombre;2922;433;83;10
23/11/2021;60 a 69;Hombre;2311;501;116;22
23/11/2021;70 a 79;Hombre;1427;523;132;75
23/11/2021;80 a 89;Hombre;873;453;23;127
23/11/2021;90 a 99;Hombre;227;136;0;69
23/11/2021;Mayor de 100;Hombre;7;5;0;4
23/11/2021;0 a 9;Mujer;1714;27;0;0
23/11/2021;10 a 19;Mujer;3545;24;0;0
23/11/2021;20 a 29;Mujer;3670;75;5;0
23/11/2021;30 a 39;Mujer;3252;177;13;0
23/11/2021;40 a 49;Mujer;3993;252;27;2
23/11/2021;50 a 59;Mujer;3328;322;33;7
23/11/2021;60 a 69;Mujer;2288;363;69;19
23/11/2021;70 a 79;Mujer;1521;383;54;42
23/11/2021;80 a 89;Mujer;1383;509;11;127
23/11/2021;90 a 99;Mujer;676;276;0;105
23/11/2021;Mayor de 100;Mujer;27;14;0;9
24/11/2021;0 a 9;Hombre;1740;30;3;0
24/11/2021;10 a 19;Hombre;3438;27;4;0
24/11/2021;20 a 29;Hombre;4006;81;9;0
24/11/2021;30 a 39;Hombre;3030;161;25;1
24/11/2021;40 a 49;Hombre;3394;321;53;1
24/11/2021;50 a 59;Hombre;2926;434;84;10
24/11/2021;60 a 69;Hombre;2318;501;116;22
24/11/2021;70 a 79;Hombre;1431;523;132;75
24/11/2021;80 a 89;Hombre;874;453;23;127
24/11/2021;90 a 99;Hombre;227;136;0;69
24/11/2021;Mayor de 100;Hombre;7;5;0;4
24/11/2021;0 a 9;Mujer;1721;27;0;0
24/11/2021;10 a 19;Mujer;3555;24;0;0
24/11/2021;20 a 29;Mujer;3672;76;5;0
24/11/2021;30 a 39;Mujer;3255;177;13;0
24/11/2021;40 a 49;Mujer;4003;252;27;2
24/11/2021;50 a 59;Mujer;3334;322;33;7
24/11/2021;60 a 69;Mujer;2296;363;69;19
24/11/2021;70 a 79;Mujer;1524;384;54;42
24/11/2021;80 a 89;Mujer;1385;510;11;127
24/11/2021;90 a 99;Mujer;677;276;0;105
24/11/2021;Mayor de 100;Mujer;27;14;0;9
25/11/2021;0 a 9;Hombre;1743;30;3;0
25/11/2021;10 a 19;Hombre;3443;27;4;0
25/11/2021;20 a 29;Hombre;4008;81;9;0
25/11/2021;30 a 39;Hombre;3037;161;25;1
25/11/2021;40 a 49;Hombre;3400;321;53;1
25/11/2021;50 a 59;Hombre;2936;434;84;10
25/11/2021;60 a 69;Hombre;2324;502;116;22
25/11/2021;70 a 79;Hombre;1432;524;132;75
25/11/2021;80 a 89;Hombre;876;455;23;127
25/11/2021;90 a 99;Hombre;227;136;0;69
25/11/2021;Mayor de 100;Hombre;7;5;0;4
25/11/2021;0 a 9;Mujer;1724;27;0;0
25/11/2021;10 a 19;Mujer;3557;24;0;0
25/11/2021;20 a 29;Mujer;3675;76;5;0
25/11/2021;30 a 39;Mujer;3267;177;13;0
25/11/2021;40 a 49;Mujer;4013;252;27;2
25/11/2021;50 a 59;Mujer;3344;322;33;7
25/11/2021;60 a 69;Mujer;2298;363;69;19
25/11/2021;70 a 79;Mujer;1527;384;54;42
25/11/2021;80 a 89;Mujer;1386;511;11;127
25/11/2021;90 a 99;Mujer;679;277;0;105
25/11/2021;Mayor de 100;Mujer;27;14;0;9
26/11/2021;0 a 9;Hombre;1746;30;3;0
26/11/2021;10 a 19;Hombre;3446;27;4;0
26/11/2021;20 a 29;Hombre;4010;81;9;0
26/11/2021;30 a 39;Hombre;3043;161;26;1
